INSERT into orderItems (OrderNumber, itemName, Quantity, Price) VALUES
(0, Sunday Buffet, 3, 60.0),
(1, Sunday Buffet, 3, 60.0),
(2, Sunday Buffet, 1, 20.0),
(3, Sunday Buffet, 3, 60.0),
(4, Sunday Buffet, 1, 20.0),
(5, Sunday Buffet, 1, 20.0),
(6, Sunday Buffet, 1, 20.0),
(7, Sunday Buffet, 5, 100.0),
(8, Sunday Buffet, 4, 80.0),
(9, Sunday Buffet, 5, 100.0),
(10, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(2981, 'BBQ Pork Chow Mein',  'piquant', 'lunch', 1, 9.5),
(2982, 'Chicken Chop Suey',  'hot', 'lunch', 2, 21.0),
(2982, 'Beef Egg Foo Young',  'mild', 'lunch', 4, 46.0),
(2982, 'Chicken Egg Foo Young',  'piquant', 'lunch', 2, 23.0),
(2982, 'Egg Flower Soup', 'mild', ' children', 1, 5.0),
(2983, 'BBQ Pork Egg Foo Young',  'tangy', 'lunch', 2, 23.0),
(2983, 'House Special Chow Mein',  'mild', 'lunch', 3, 31.5),
(2983, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(2983, 'Chicken Chow Mein',  'oh my god', 'lunch', 3, 28.5),
(2983, 'Beef Egg Foo Young',  'mild', 'lunch', 1, 11.5),
(2984, 'Pork Chop Suey' , 'oh my god', 'evening', 2, 27.0),
(2984, 'Vegetable Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(2984, 'House Special Egg Foo Young',  'tangy', 'lunch', 1, 12.5),
(2984, 'House Special Chop Suey',  'oh my god', 'lunch', 2, 23.0),
(2984, 'Beef Egg Foo Young',  'oh my god', 'lunch', 1, 11.5),
(2985, 'Beef Chop Suey' , 'mild', 'evening', 1, 13.5),
(2985, 'Chicken Egg Foo Young', 'mild', ' children', 1, 10.5),
(2985, 'BBQ Pork Egg Foo Young',  'hot', 'lunch', 1, 11.5),
(2985, 'Pork Chop Suey',  'hot', 'lunch', 4, 42.0),
(2986, 'Vegetable Chow Mein' , 'oh my god', 'evening', 6, 75.0),
(2987, 'BBQ Pork Chow Mein' , 'mild', 'evening', 1, 12.5),
(2987, 'Vegetable Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(2987, 'Vegetable Chow Mein' , 'hot', 'evening', 1, 12.5),
(2988, 'Vegetable Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(2988, 'Moo Shu Shrimp' , 'mild', 'evening', 1, 9.5),
(2988, 'BBQ Pork Chow Mein' , 'hot', 'evening', 1, 12.5),
(2988, 'Dumpling (Potsitckers)(10)' , 'mild', 'evening', 1, 6.0),
(2988, 'Stir Fried Vegetable', 'mild', ' children', 2, 13.0),
(2988, 'Chicken Egg Foo Young' , 'oh my god', 'evening', 2, 29.0),
(2989, 'Beef Chow Mein' , 'piquant', 'evening', 6, 75.0),
(2989, 'Chicken Egg Foo Young', 'mild', ' children', 1, 10.5),
(2990, 'Pork Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(2991, 'Vegetable Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(2992, 'Chicken Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(2992, 'Beef Chop Suey', 'mild', ' children', 1, 9.5),
(2992, 'BBQ Pork Egg Foo Young' , 'oh my god', 'evening', 3, 43.5),
(2992, 'Moo Shu Shrimp' , 'mild', 'evening', 1, 9.5),
(2992, 'Shrimp Chop Suey' , 'piquant', 'evening', 3, 40.5),
(2993, 'Vegetables Chop Suey' , 'mild', 'evening', 6, 81.0),
(2994, 'Beef Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(2994, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(2994, 'Chicken Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(2994, 'Beef Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(2995, 'Vegetable Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(2995, 'Shrimp Egg Foo Young' , 'mild', 'evening', 2, 29.0),
(2995, 'Sweet and Pungent Shrimp' , 'mild', 'evening', 1, 18.5),
(2995, 'Beef Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(2995, 'Shrimp Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(2996, 'Chicken Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(2996, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(2996, 'Chicken Chop Suey' , 'mild', 'evening', 3, 40.5),
(2996, 'Chicken w. Vegetable', 'mild', ' children', 1, 8.5),
(2996, 'Chicken Chow Mein' , 'mild', 'evening', 1, 12.5),
(2996, 'Pork w. Vegetable', 'mild', ' children', 1, 8.5),
(2996, 'Beef w. Mixed Vegetables' , 'mild', 'evening', 1, 12.5),
(2997, 'Shrimp Chop Suey' , 'tangy', 'evening', 2, 27.0),
(2997, 'Peking Pork Chop' , 'mild', 'evening', 2, 35.0),
(2997, 'Chicken Chow Mein' , 'tangy', 'evening', 1, 12.5),
(2997, 'Beef Chow Mein' , 'piquant', 'evening', 1, 12.5),
(2997, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(2997, 'Vegetable Chow Mein' , 'piquant', 'evening', 1, 12.5),
(2998, 'Beef Chow Mein' , 'mild', 'evening', 1, 12.5),
(2998, 'Pork w. Vegetable', 'mild', ' children', 2, 17.0),
(2999, 'Mongolian Beef' , 'mild', 'evening', 1, 19.0),
(2999, 'Beef Chow Mein' , 'piquant', 'evening', 1, 12.5),
(2999, 'Chicken w. Vegetable', 'mild', ' children', 1, 8.5),
(2999, 'Chicken Chow Mein' , 'piquant', 'evening', 1, 12.5),
(2999, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(2999, 'Shrimp w. Mixed Vegetable' , 'mild', 'evening', 3, 40.5),
(3000, 'Moo Shu Shrimp' , 'mild', 'evening', 1, 9.5),
(3001, 'Chicken Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3001, 'BBQ Pork Egg Foo Young', 'mild', ' children', 1, 10.5),
(3001, 'Shrimp Chop Suey' , 'tangy', 'evening', 2, 27.0),
(3001, 'Chicken Chop Suey' , 'hot', 'evening', 1, 13.5),
(3001, 'Beef Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(3001, 'Chicken Egg Foo Young', 'mild', ' children', 1, 10.5),
(3001, 'Beef Chow Mein' , 'piquant', 'evening', 1, 12.5),
(3001, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(3002, 'Beef Chop Suey' , 'tangy', 'evening', 3, 40.5),
(3002, 'Pork Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3002, 'Shrimp Chow Mein' , 'mild', 'evening', 3, 37.5),
(3002, 'Chicken Egg Foo Young' , 'oh my god', 'evening', 2, 29.0),
(3003, 'Chicken Chop Suey' , 'mild', 'evening', 2, 27.0),
(3003, 'Beef w. Mixed Vegetables', 'mild', ' children', 2, 17.0),
(3003, 'Chicken Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3003, 'Beef w. Ginger and Green Onion' , 'mild', 'evening', 1, 14.5),
(3004, 'Pork Chop Suey' , 'mild', 'evening', 1, 13.5),
(3004, 'Vegetable Chow Mein' , 'tangy', 'evening', 3, 37.5),
(3004, 'Shrimp Egg Foo Young' , 'tangy', 'evening', 3, 43.5),
(3004, 'Salted Pepper Calamari' , 'mild', 'evening', 1, 9.0),
(3004, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3005, 'Beef Chow Mein' , 'mild', 'evening', 1, 12.5),
(3005, 'Wonton Soup', 'mild', ' children', 5, 15.0),
(3006, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 4, 50.0),
(3006, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 4, 50.0),
(3006, 'Wonton Soup' , 'mild', 'evening', 1, 5.0),
(3007, 'Chicken Chow Mein' , 'oh my god', 'evening', 2, 25.0),
(3007, 'BBQ Pork Egg Foo Young', 'mild', ' children', 2, 21.0),
(3007, 'Pork Chop Suey' , 'mild', 'evening', 4, 54.0),
(3007, 'Cashew Shrimp' , 'mild', 'evening', 1, 14.0),
(3008, 'Beef Chop Suey' , 'piquant', 'evening', 4, 54.0),
(3008, 'Egg Flower Soup', 'mild', ' children', 1, 5.0),
(3008, 'Chicken Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3008, 'Pork w. Vegetable', 'mild', ' children', 1, 8.5),
(3008, 'BBQ Pork Chow Mein' , 'mild', 'evening', 1, 12.5),
(3009, 'BBQ Pork Egg Foo Young' , 'oh my god', 'evening', 2, 29.0),
(3009, 'Peking Pork Chop' , 'mild', 'evening', 1, 17.5),
(3009, 'BBQ Pork Chow Mein' , 'piquant', 'evening', 1, 12.5),
(3010, 'General Tsao Chicken' , 'mild', 'evening', 1, 18.0),
(3010, 'Chicken w. Vegetable' , 'mild', 'evening', 2, 25.0),
(3010, 'Vegetable Chow Mein' , 'mild', 'evening', 2, 25.0),
(3010, 'Pork Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3010, 'Chicken Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3010, 'BBQ Pork Egg Foo Young', 'mild', ' children', 1, 10.5),
(3011, 'Beef Chow Mein' , 'mild', 'evening', 1, 12.5),
(3011, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(3011, 'Mongolian Beef' , 'mild', 'evening', 1, 19.0),
(3011, 'Beef Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(3011, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3011, 'Peking Pork Chop' , 'mild', 'evening', 2, 35.0),
(3011, 'Chicken Chop Suey' , 'mild', 'evening', 1, 13.5),
(3011, 'Beef Egg Foo Young', 'mild', ' children', 2, 21.0),
(3012, 'BBQ Pork Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3013, 'Beef Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(3013, 'Chicken Egg Foo Young', 'mild', ' children', 1, 10.5),
(3014, 'Vegetables Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3015, 'Beef Chow Mein' , 'hot', 'evening', 1, 12.5),
(3016, 'Shrimp Chop Suey' , 'hot', 'evening', 1, 13.5),
(3016, 'Peking Pork Chop' , 'mild', 'evening', 2, 35.0),
(3016, 'Vegetable Chow Mein' , 'piquant', 'evening', 1, 12.5),
(3016, 'Chicken Chow Mein' , 'mild', 'evening', 1, 12.5),
(3016, 'Pork w. Vegetable', 'mild', ' children', 1, 8.5),
(3016, 'Stir Fried Vegetable' , 'mild', 'evening', 2, 21.0),
(3017, 'Chicken Egg Foo Young',  'oh my god', 'lunch', 1, 11.5),
(3018, 'Chicken Chop Suey',  'hot', 'lunch', 2, 21.0),
(3018, 'Chicken Chop Suey',  'tangy', 'lunch', 1, 10.5),
(3018, 'BBQ Pork Egg Foo Young',  'mild', 'lunch', 1, 11.5),
(3018, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(3019, 'House Special Chop Suey',  'mild', 'lunch', 2, 23.0),
(3019, 'Beef w. Mixed Vegetables', 'mild', ' children', 1, 8.5),
(3020, 'Beef Chop Suey',  'oh my god', 'lunch', 1, 10.5),
(3021, 'Stir Fried Vegetable',  'mild', 'lunch', 1, 8.5),
(3021, 'Chicken Chop Suey',  'piquant', 'lunch', 1, 10.5),
(3021, 'Chicken w. Vegetable', 'mild', ' children', 1, 8.5),
(3021, 'House Special Egg Foo Young',  'mild', 'lunch', 1, 12.5),
(3021, 'Pork w. Vegetable', 'mild', ' children', 1, 8.5),
(3021, 'Beef w. Broccoli',  'mild', 'lunch', 1, 10.5),
(3022, 'House Special Chow Mein',  'oh my god', 'lunch', 1, 10.5),
(3022, 'House Special Egg Foo Young',  'oh my god', 'lunch', 3, 37.5),
(3022, 'Shrimp w. Mixed Vegetable',  'mild', 'lunch', 1, 11.5),
(3022, 'House Special Chop Suey',  'mild', 'lunch', 1, 11.5),
(3022, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(3023, 'Beef Egg Foo Young',  'hot', 'lunch', 4, 46.0),
(3023, 'House Special Chop Suey',  'piquant', 'lunch', 2, 23.0),
(3023, 'House Special Chow Mein',  'hot', 'lunch', 2, 21.0),
(3024, 'Pork Chop Suey',  'oh my god', 'lunch', 1, 10.5),
(3024, 'Beef Chop Suey',  'oh my god', 'lunch', 1, 10.5),
(3024, 'Pork Chop Suey',  'piquant', 'lunch', 2, 21.0),
(3024, 'Pork Chop Suey',  'tangy', 'lunch', 1, 10.5),
(3025, 'Beef Egg Foo Young',  'piquant', 'lunch', 1, 11.5),
(3025, 'Pork Chop Suey', 'mild', ' children', 5, 47.5),
(3026, 'Beef Chop Suey',  'oh my god', 'lunch', 1, 10.5),
(3026, 'Beef Chop Suey',  'mild', 'lunch', 2, 21.0),
(3026, 'Pork Chop Suey',  'oh my god', 'lunch', 1, 10.5),
(3026, 'House Special Chow Mein',  'mild', 'lunch', 3, 31.5),
(3026, 'Wonton Soup', 'mild', ' children', 1, 3.0),
(3027, 'BBQ Pork Chow Mein' , 'mild', 'evening', 1, 12.5),
(3027, 'Chicken Egg Foo Young',  'hot', 'lunch', 1, 11.5),
(3027, 'Beef Egg Foo Young',  'oh my god', 'lunch', 1, 11.5),
(3027, 'BBQ Pork Chow Mein',  'oh my god', 'lunch', 1, 9.5),
(3027, 'Beef Egg Foo Young',  'mild', 'lunch', 1, 11.5),
(3028, 'Beef Egg Foo Young' , 'tangy', 'evening', 4, 58.0),
(3028, 'Stir Fried Vegetable', 'mild', ' children', 1, 6.5),
(3028, 'Vegetables Chop Suey' , 'hot', 'evening', 2, 27.0),
(3028, 'Vegetable Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3029, 'General Tsao Chicken' , 'mild', 'evening', 1, 18.0),
(3029, 'Beef Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3029, 'BBQ Pork Chow Mein' , 'piquant', 'evening', 2, 25.0),
(3029, 'Beef Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3029, 'Beef Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3029, 'Beef Chop Suey', 'mild', ' children', 1, 9.5),
(3030, 'Vegetable Chow Mein' , 'mild', 'evening', 1, 12.5),
(3031, 'Beef Chow Mein' , 'hot', 'evening', 1, 12.5),
(3031, 'Beef Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3031, 'Shrimp Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(3031, 'Peking Pork Chop' , 'mild', 'evening', 1, 17.5),
(3032, 'Beef w. Mixed Vegetables' , 'mild', 'evening', 1, 12.5),
(3033, 'Pork Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(3034, 'Shrimp Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3035, 'Beef Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3035, 'Beef w. Mixed Vegetables', 'mild', ' children', 1, 8.5),
(3036, 'Chicken w. Vegetable' , 'mild', 'evening', 1, 12.5),
(3036, 'BBQ Pork Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3036, 'Vegetable Chow Mein' , 'hot', 'evening', 1, 12.5),
(3037, 'Chicken Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(3037, 'Wonton Soup', 'mild', ' children', 1, 3.0),
(3037, 'Beef Egg Foo Young' , 'mild', 'evening', 3, 43.5),
(3037, 'Vegetables Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3037, 'Chicken Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3037, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(3038, 'Stir Fried Vegetable' , 'mild', 'evening', 2, 21.0),
(3038, 'Beef Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(3038, 'Chicken Chop Suey' , 'mild', 'evening', 1, 13.5),
(3038, 'BBQ Pork Egg Foo Young', 'mild', ' children', 1, 10.5),
(3038, 'Chicken Chop Suey' , 'oh my god', 'evening', 2, 27.0),
(3038, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(3038, 'Beef Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3038, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(3039, 'Vegetable Chow Mein' , 'oh my god', 'evening', 6, 75.0),
(3040, 'Shrimp Egg Foo Young' , 'hot', 'evening', 2, 29.0),
(3041, 'Moo Shu Shrimp' , 'mild', 'evening', 1, 9.5),
(3042, 'Beef Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3042, 'Egg Flower Soup', 'mild', ' children', 1, 5.0),
(3043, 'Chicken Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(3044, 'Shrimp Chow Mein' , 'mild', 'evening', 1, 12.5),
(3045, 'Mongolian Beef' , 'mild', 'evening', 1, 19.0),
(3045, 'BBQ Pork Chow Mein' , 'piquant', 'evening', 2, 25.0),
(3045, 'Pork Chop Suey' , 'hot', 'evening', 2, 27.0),
(3045, 'Vegetables Chop Suey' , 'tangy', 'evening', 2, 27.0),
(3045, 'General Tsao Chicken' , 'mild', 'evening', 1, 18.0),
(3046, 'Beef Chow Mein' , 'piquant', 'evening', 1, 12.5),
(3046, 'Beef w. Mixed Vegetables', 'mild', ' children', 1, 8.5),
(3046, 'Shrimp Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(3046, 'Chicken Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3046, 'Pork w. Vegetable', 'mild', ' children', 1, 8.5),
(3046, 'Vegetables Chop Suey' , 'mild', 'evening', 1, 13.5),
(3046, 'Vegetables Chop Suey' , 'mild', 'evening', 1, 13.5),
(3047, 'Beef Chow Mein' , 'hot', 'evening', 1, 12.5),
(3048, 'Pork w. Vegetable' , 'mild', 'evening', 1, 12.5),
(3048, 'Chicken Chow Mein', 'mild', ' children', 2, 17.0),
(3049, 'Vegetable Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3049, 'Vegetable Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3049, 'General Tsao Chicken' , 'mild', 'evening', 1, 18.0),
(3049, 'Chicken Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3049, 'Shrimp Chow Mein' , 'tangy', 'evening', 1, 12.5),
(3050, 'Chicken Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(3051, 'BBQ Pork Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3052, 'House Special Chow Mein',  'mild', 'lunch', 2, 21.0),
(3052, 'Beef Chow Mein', 'mild', ' children', 3, 25.5),
(3052, 'Shrimp w. Mixed Vegetable',  'mild', 'lunch', 1, 11.5),
(3052, 'Chicken Egg Foo Young',  'tangy', 'lunch', 1, 11.5),
(3053, 'Beef Chow Mein',  'piquant', 'lunch', 1, 9.5),
(3053, 'Beef w. Mixed Vegetables', 'mild', ' children', 1, 8.5),
(3054, 'Beef Chow Mein',  'mild', 'lunch', 6, 57.0),
(3055, 'BBQ Pork Egg Foo Young',  'oh my god', 'lunch', 1, 11.5),
(3056, 'Chicken Egg Foo Young',  'oh my god', 'lunch', 1, 11.5),
(3057, 'Pork Chop Suey',  'hot', 'lunch', 1, 10.5),
(3057, 'Beef Chow Mein',  'hot', 'lunch', 1, 9.5),
(3057, 'Pork Chop Suey',  'mild', 'lunch', 1, 10.5),
(3057, 'Beef Chow Mein', 'mild', ' children', 1, 8.5),
(3057, 'BBQ Pork Egg Foo Young',  'piquant', 'lunch', 1, 11.5),
(3058, 'Beef Chow Mein',  'hot', 'lunch', 1, 9.5),
(3058, 'Chicken Chop Suey',  'mild', 'lunch', 1, 10.5),
(3058, 'Chicken Chow Mein',  'piquant', 'lunch', 1, 9.5),
(3058, 'Wonton Soup', 'mild', ' children', 1, 3.0),
(3058, 'Beef Chow Mein',  'oh my god', 'lunch', 2, 19.0),
(3058, 'Stir Fried Vegetable',  'mild', 'lunch', 1, 8.5),
(3059, 'House Special Chop Suey',  'piquant', 'lunch', 1, 11.5),
(3059, 'Chicken Chop Suey',  'tangy', 'lunch', 1, 10.5),
(3059, 'Chicken Chop Suey',  'tangy', 'lunch', 1, 10.5),
(3059, 'Beef Egg Foo Young',  'mild', 'lunch', 1, 11.5),
(3059, 'House Special Chow Mein',  'mild', 'lunch', 1, 10.5),
(3059, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(3060, 'Chicken Chop Suey',  'oh my god', 'lunch', 2, 21.0),
(3061, 'BBQ Pork Egg Foo Young',  'oh my god', 'lunch', 2, 23.0),
(3061, 'Pork Chop Suey',  'mild', 'lunch', 1, 10.5),
(3061, 'Egg Flower Soup', 'mild', ' children', 1, 5.0),
(3061, 'Egg Flower Soup',  'mild', 'lunch', 1, 6.0),
(3061, 'Beef Chop Suey',  'mild', 'lunch', 2, 21.0),
(3061, 'Wonton Soup',  'mild', 'lunch', 1, 4.0),
(3062, 'Vegetable Chow Mein' , 'piquant', 'evening', 4, 50.0),
(3062, 'Beef Chow Mein' , 'mild', 'evening', 4, 50.0),
(3062, 'Pork w. Vegetable', 'mild', ' children', 1, 8.5),
(3062, 'Chicken Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3063, 'Shrimp Chow Mein' , 'hot', 'evening', 1, 12.5),
(3063, 'Chicken Egg Foo Young' , 'mild', 'evening', 4, 58.0),
(3063, 'Vegetable Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(3064, 'Chicken Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3064, 'Chicken Chow Mein' , 'mild', 'evening', 1, 12.5),
(3064, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(3064, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 4, 50.0),
(3065, 'Chicken Chop Suey' , 'mild', 'evening', 1, 13.5),
(3065, 'Shrimp w. Mixed Vegetable', 'mild', ' children', 1, 9.5),
(3065, 'Beef Chop Suey' , 'piquant', 'evening', 1, 13.5),
(3065, 'Beef Chow Mein', 'mild', ' children', 1, 8.5),
(3065, 'Mongolian Beef' , 'mild', 'evening', 1, 19.0),
(3065, 'Vegetable Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3065, 'Beef Chow Mein' , 'hot', 'evening', 2, 25.0),
(3066, 'Chicken Chow Mein' , 'piquant', 'evening', 1, 12.5),
(3066, 'Pork w. Vegetable', 'mild', ' children', 2, 17.0),
(3067, 'Vegetables Chop Suey' , 'hot', 'evening', 1, 13.5),
(3067, 'Beef w. Ginger and Green Onion' , 'mild', 'evening', 1, 14.5),
(3067, 'Shrimp Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(3067, 'Stir Fried Vegetable' , 'mild', 'evening', 2, 21.0),
(3067, 'BBQ Pork Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(3068, 'Vegetables Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3068, 'Mongolian Beef' , 'mild', 'evening', 1, 19.0),
(3068, 'Chicken Chow Mein' , 'tangy', 'evening', 1, 12.5),
(3069, 'BBQ Pork Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3070, 'Vegetable Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(3070, 'Chicken Egg Foo Young' , 'hot', 'evening', 2, 29.0),
(3070, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(3070, 'Beef Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(3070, 'Moo Shu Pork/Chicken/Beef' , 'mild', 'evening', 1, 8.0),
(3070, 'Curry Chicken' , 'mild', 'evening', 2, 29.0),
(3070, 'Beef Chow Mein', 'mild', ' children', 1, 8.5),
(3071, 'Chicken Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(3072, 'Shrimp Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(3072, 'Chicken Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(3072, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 4, 50.0),
(3073, 'Beef Chow Mein' , 'mild', 'evening', 1, 12.5),
(3073, 'Beef w. Mixed Vegetables', 'mild', ' children', 2, 17.0),
(3073, 'Beef w. Mixed Vegetables' , 'mild', 'evening', 1, 12.5),
(3073, 'Peking Pork Chop' , 'mild', 'evening', 1, 17.5),
(3073, 'Vegetable Chow Mein' , 'hot', 'evening', 1, 12.5),
(3074, 'Shrimp Chow Mein' , 'hot', 'evening', 6, 75.0),
(3075, 'Beef Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(3075, 'Stir Fried Vegetable', 'mild', ' children', 1, 6.5),
(3076, 'Shrimp Chop Suey' , 'tangy', 'evening', 1, 13.5),
(3077, Sunday Buffet, 1, 20.0),
(3078, Sunday Buffet, 1, 20.0),
(3079, Sunday Buffet, 4, 80.0),
(3080, Sunday Buffet, 5, 100.0),
(3081, Sunday Buffet, 1, 20.0),
(3082, Sunday Buffet, 4, 80.0),
(3083, Sunday Buffet, 1, 20.0),
(3084, Sunday Buffet, 1, 20.0),
(3085, Sunday Buffet, 3, 60.0),
(3086, Sunday Buffet, 1, 20.0),
(3087, 'Beef Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(3088, 'Beef Chop Suey' , 'hot', 'evening', 1, 13.5),
(3088, 'Beef Chow Mein' , 'piquant', 'evening', 1, 12.5),
(3088, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(3088, 'Beef Egg Foo Young' , 'mild', 'evening', 2, 29.0),
(3089, 'Pork Chop Suey' , 'tangy', 'evening', 2, 27.0),
(3090, 'Wonton Soup' , 'mild', 'evening', 1, 5.0),
(3091, 'Beef Egg Foo Young' , 'mild', 'evening', 2, 29.0),
(3091, 'Beef Chop Suey' , 'piquant', 'evening', 4, 54.0),
(3091, 'Beef Chop Suey', 'mild', ' children', 3, 28.5),
(3091, 'Shrimp Chop Suey' , 'hot', 'evening', 4, 54.0),
(3092, 'Chicken Chop Suey' , 'hot', 'evening', 1, 13.5),
(3092, 'BBQ Pork Chow Mein' , 'tangy', 'evening', 2, 25.0),
(3092, 'Peking Pork Chop' , 'mild', 'evening', 2, 35.0),
(3092, 'Stir Fried Vegetable' , 'mild', 'evening', 2, 21.0),
(3092, 'Chicken Chop Suey' , 'mild', 'evening', 1, 13.5),
(3092, 'Beef Egg Foo Young', 'mild', ' children', 2, 21.0),
(3093, 'BBQ Pork Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(3094, 'General Tsao Chicken' , 'mild', 'evening', 2, 36.0),
(3095, 'Chicken Chow Mein' , 'mild', 'evening', 1, 12.5),
(3095, 'Beef Egg Foo Young', 'mild', ' children', 2, 21.0),
(3095, 'Chicken w. Vegetable' , 'mild', 'evening', 2, 25.0),
(3095, 'Sweet and Pungent Shrimp' , 'mild', 'evening', 1, 18.5),
(3095, 'Moo Shu Pork/Chicken/Beef' , 'mild', 'evening', 1, 8.0),
(3095, 'Dumpling (Potsitckers)(10)' , 'mild', 'evening', 1, 6.0),
(3095, 'Wonton Soup', 'mild', ' children', 1, 3.0),
(3096, 'Beef Chow Mein' , 'oh my god', 'evening', 2, 25.0),
(3096, 'Egg Flower Soup', 'mild', ' children', 1, 5.0),
(3096, 'Sweet and Sour Pork' , 'mild', 'evening', 1, 14.5),
(3096, 'Salted Pepper Calamari' , 'mild', 'evening', 1, 9.0),
(3096, 'Beef Chop Suey', 'mild', ' children', 1, 9.5),
(3096, 'Vegetables Chop Suey' , 'mild', 'evening', 1, 13.5),
(3096, 'Shrimp Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(3097, 'Beef Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(3097, 'Chicken Egg Foo Young', 'mild', ' children', 1, 10.5),
(3098, 'Salted Pepper Calamari' , 'mild', 'evening', 1, 9.0),
